ID,Player,Age,Season,Market Value,Club,Nationality,Position,days_injured,injuries,games_missed,premier_league_appearances,premier_league_goals,premier_league_assists,premier_league_own_goals,premier_league_substitutions_on,premier_league_substitutions_off,premier_league_yellow_cards,premier_league_second_yellow_cards,premier_league_red_cards,premier_league_penalty_goals,premier_league_minutes_per_goal,premier_league_minutes_played,laliga_appearances,laliga_goals,laliga_assists,laliga_own_goals,laliga_substitutions_on,laliga_substitutions_off,laliga_yellow_cards,laliga_second_yellow_cards,laliga_red_cards,laliga_penalty_goals,laliga_minutes_per_goal,laliga_minutes_played,bundesliga_appearances,bundesliga_goals,bundesliga_assists,bundesliga_own_goals,bundesliga_substitutions_on,bundesliga_substitutions_off,bundesliga_yellow_cards,bundesliga_second_yellow_cards,bundesliga_red_cards,bundesliga_penalty_goals,bundesliga_minutes_per_goal,bundesliga_minutes_played,serie_a_appearances,serie_a_goals,serie_a_assists,serie_a_own_goals,serie_a_substitutions_on,serie_a_substitutions_off,serie_a_yellow_cards,serie_a_second_yellow_cards,serie_a_red_cards,serie_a_penalty_goals,serie_a_minutes_per_goal,serie_a_minutes_played,ligue_1_appearances,ligue_1_goals,ligue_1_assists,ligue_1_own_goals,ligue_1_substitutions_on,ligue_1_substitutions_off,ligue_1_yellow_cards,ligue_1_second_yellow_cards,ligue_1_red_cards,ligue_1_penalty_goals,ligue_1_minutes_per_goal,ligue_1_minutes_played,uefa_champions_league_appearances,uefa_champions_league_goals,uefa_champions_league_assists,uefa_champions_league_own_goals,uefa_champions_league_substitutions_on,uefa_champions_league_substitutions_off,uefa_champions_league_yellow_cards,uefa_champions_league_second_yellow_cards,uefa_champions_league_red_cards,uefa_champions_league_penalty_goals,uefa_champions_league_minutes_per_goal,uefa_champions_league_minutes_played,europa_league_appearances,europa_league_goals,europa_league_assists,europa_league_own_goals,europa_league_substitutions_on,europa_league_substitutions_off,europa_league_yellow_cards,europa_league_second_yellow_cards,europa_league_red_cards,europa_league_penalty_goals,europa_league_minutes_per_goal,europa_league_minutes_played,other_competitions_appearances,other_competitions_goals,other_competitions_assists,other_competitions_own_goals,other_competitions_substitutions_on,other_competitions_substitutions_off,other_competitions_yellow_cards,other_competitions_second_yellow_cards,other_competitions_red_cards,other_competitions_penalty_goals,other_competitions_minutes_per_goal,other_competitions_minutes_played
132098,Harry Kane,30,23/24,106700000,Bayern Munich,['England'],Attack - Centre-Forward,33,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,36,8,0,0,5,2,0,0,5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,4,0,0,3,1,0,0,3,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,27
148455,Mohamed Salah,18,10-Nov,0,El Mokawloon SC,['Egypt'],Attack - Right Winger,0,0,0,21,4,1,0,9,1,1,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,420,420
148455,Mohamed Salah,19,11-Dec,900000,El Mokawloon SC,['Egypt'],Attack - Right Winger,0,0,0,15,7,3,0,0,2,1,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148455,Mohamed Salah,20,Dec-13,4500000,FC Basel 1893,['Egypt'],Attack - Right Winger,21,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,5,0,4,6,0,0,0,0,474,947,36,8,6,0,20,6,2,0,0,0,404,455
148455,Mohamed Salah,21,13/14,10800000,FC Basel 1893,['Egypt'],Attack - Right Winger,0,0,0,10,2,1,0,4,4,1,0,0,0,250,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,2,0,0,0,0,266,532,0,0,0,0,0,0,0,0,0,0,0,0,24,8,6,0,7,12,3,0,0,0,472,443
148455,Mohamed Salah,22,14/15,11700000,Chelsea FC,['Egypt'],Attack - Right Winger,7,1,1,3,0,0,0,3,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,3,0,6,7,0,0,0,0,152,912,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,77,8,1,1,0,0,1,1,0,0,0,718,718,5,2,2,0,0,4,0,0,0,0,82,394
148455,Mohamed Salah,23,15/16,21000000,AS Roma,['Egypt'],Attack - Right Winger,28,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14,6,0,2,18,1,1,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,1,1,0,0,0,0,543,543,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,120
148455,Mohamed Salah,24,16/17,30000000,AS Roma,['Egypt'],Attack - Right Winger,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,15,13,0,2,14,2,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,2,2,0,0,0,0,187,373,4,2,1,0,0,2,0,0,0,0,80,326
148455,Mohamed Salah,25,17/18,90000000,Liverpool FC,['Egypt'],Attack - Right Winger,18,1,2,36,32,10,0,2,17,1,0,0,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,5,0,1,8,0,0,0,0,93,929,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,270,270
148455,Mohamed Salah,26,18/19,150000000,Liverpool FC,['Egypt'],Attack - Right Winger,11,2,2,38,22,8,0,1,13,1,0,0,3,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,0,0,2,1,0,0,2,212,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,23
148455,Mohamed Salah,27,19/20,135000000,Liverpool FC,['Egypt'],Attack - Right Winger,27,2,4,34,19,10,0,1,13,1,0,0,3,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,0,0,2,0,0,0,0,183,732,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,2,1,1,0,0,0,0,441
148455,Mohamed Salah,28,20/21,115000000,Liverpool FC,['Egypt'],Attack - Right Winger,11,1,3,37,22,5,0,3,7,0,0,0,6,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,1,0,1,4,0,0,0,1,130,781,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,2,0,0,0,0,55,315
148455,Mohamed Salah,29,21/22,100000000,Liverpool FC,['Egypt'],Attack - Right Winger,0,0,0,35,23,13,0,5,5,1,0,0,5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,2,0,1,6,0,0,0,1,126,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,243
148455,Mohamed Salah,30,22/23,75000000,Liverpool FC,['Egypt'],Attack - Right Winger,0,0,0,38,19,12,0,1,8,2,0,0,2,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,0,1,1,0,0,0,1,78,625,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,1,2,0,0,0,1,379,379
148455,Mohamed Salah,31,23/24,60000000,Liverpool FC,['Egypt'],Attack - Right Winger,39,2,12,32,18,10,0,4,6,2,0,0,5,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,0,5,3,0,0,0,2,80,399,3,2,0,0,1,1,0,0,0,0,197,197
159471,Serge Gnabry,18,13/14,3000000,Arsenal FC,"['Germany', ""Cote d'Ivoire""]",Attack - Left Winger,200,3,72,9,1,0,0,4,6,0,0,0,0,464,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0,0,3,0,0,0,0,135,686
159471,Serge Gnabry,19,14/15,4000000,Arsenal FC,"['Germany', ""Cote d'Ivoire""]",Attack - Left Winger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,2,0,0,2,0,0,0,0,222,667
159471,Serge Gnabry,20,15/16,3000000,Arsenal FC,"['Germany', ""Cote d'Ivoire""]",Attack - Left Winger,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,0,0,6,0,0,0,0,328,871
159471,Serge Gnabry,21,16/17,5800000,Arsenal FC,"['Germany', ""Cote d'Ivoire""]",Attack - Left Winger,43,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,2,0,4,11,1,0,0,1,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159471,Serge Gnabry,22,17/18,16500000,TSG 1899 Hoffenheim,"['Germany', ""Cote d'Ivoire""]",Attack - Left Winger,138,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,7,0,2,13,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,45,4,0,1,0,1,3,1,0,0,0,0,243
159471,Serge Gnabry,23,18/19,38300000,Bayern Munich,"['Germany', ""Cote d'Ivoire""]",Attack - Left Winger,71,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,7,0,9,18,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,2,4,1,0,0,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1,3,0,0,0,0,108,324
159471,Serge Gnabry,24,19/20,80700000,Bayern Munich,"['Germany', ""Cote d'Ivoire""]",Attack - Left Winger,28,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,12,11,0,5,15,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,2,0,1,6,2,0,0,0,85,766,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,1,1,0,0,0,0,189,377
159471,Serge Gnabry,25,20/21,80000000,Bayern Munich,"['Germany', ""Cote d'Ivoire""]",Attack - Left Winger,48,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,5,0,7,16,4,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,3,2,1,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,3,0,0,0,0,90,372
159471,Serge Gnabry,26,21/22,70000000,Bayern Munich,"['Germany', ""Cote d'Ivoire""]",Attack - Left Winger,23,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14,5,0,9,15,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,3,5,0,0,0,0,130,390,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,2,0,0,0,0,0,169
159471,Serge Gnabry,27,22/23,60000000,Bayern Munich,"['Germany', ""Cote d'Ivoire""]",Attack - Left Winger,39,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14,6,0,12,13,0,0,0,1,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,3,0,5,1,0,0,0,0,169,337,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,2,1,0,0,0,0,78,295
159471,Serge Gnabry,28,23/24,42500000,Bayern Munich,"['Germany', ""Cote d'Ivoire""]",Attack - Left Winger,190,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,2,0,5,6,0,0,0,0,144,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,4,3,0,0,0,0,100,200,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,131
161056,Joshua Kimmich,18,13/14,400000,RB Leipzig,['Germany'],Midfield - Defensive Midfield,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,2,0,1,19,8,0,0,0,62,124
161056,Joshua Kimmich,19,14/15,3200000,RB Leipzig,['Germany'],Midfield - Defensive Midfield,27,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,2,0,4,8,4,0,0,0,0,210
161056,Joshua Kimmich,21,15/16,9000000,Bayern Munich,['Germany'],Midfield - Defensive Midfield,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,0,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,1,2,0,0,0,0,631,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,374
161056,Joshua Kimmich,21,16/17,25000000,Bayern Munich,['Germany'],Midfield - Defensive Midfield,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,1,0,12,6,1,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,5,2,0,0,0,0,107,320,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,3,0,0,0,0,0,0,230
161056,Joshua Kimmich,22,17/18,40000000,Bayern Munich,['Germany'],Midfield - Defensive Midfield,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,12,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,0,1,1,2,0,0,0,224,897,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,1,0,0,0,570,660
161056,Joshua Kimmich,23,17/18,55000000,Bayern Munich,['Germany'],Midfield - Defensive Midfield,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,12,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,0,1,1,2,0,0,0,224,897,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,1,0,0,0,570,660
161056,Joshua Kimmich,23,18/19,60000000,Bayern Munich,['Germany'],Midfield - Defensive Midfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,14,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,3,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,1,0,0,0,0,0,0,591
161056,Joshua Kimmich,24,19/20,80000000,Bayern Munich,['Germany'],Midfield - Defensive Midfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,9,0,1,4,7,0,0,0,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,4,0,1,1,3,0,0,0,452,903,0,0,0,0,0,0,0,0,0,0,0,0,7,1,4,0,0,0,2,0,0,0,540,630
161056,Joshua Kimmich,25,19/20,64000000,Bayern Munich,['Germany'],Midfield - Defensive Midfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,9,0,1,4,7,0,0,0,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,4,0,1,1,3,0,0,0,452,903,0,0,0,0,0,0,0,0,0,0,0,0,7,1,4,0,0,0,2,0,0,0,540,630
161056,Joshua Kimmich,25,20/21,85000000,Bayern Munich,['Germany'],Midfield - Defensive Midfield,50,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,10,0,2,5,4,0,0,0,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,4,0,0,1,2,0,0,0,617,617,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,90,510
161056,Joshua Kimmich,26,20/21,90000000,Bayern Munich,['Germany'],Midfield - Defensive Midfield,50,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,10,0,2,5,4,0,0,0,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,4,0,0,1,2,0,0,0,617,617,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,90,510
161056,Joshua Kimmich,26,21/22,85000000,Bayern Munich,['Germany'],Midfield - Defensive Midfield,56,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,12,0,0,4,4,0,0,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,702,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,225
161056,Joshua Kimmich,27,22/23,80000000,Bayern Munich,['Germany'],Midfield - Defensive Midfield,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,6,0,1,4,4,1,0,1,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,0,0,0,3,0,0,1,810,810,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,1,1,0,0,0,338,428
161056,Joshua Kimmich,28,23/24,75000000,Bayern Munich,['Germany'],Midfield - Defensive Midfield,28,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,7,0,1,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,231
161056,Joshua Kimmich,29,23/24,55000000,Bayern Munich,['Germany'],Midfield - Defensive Midfield,28,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,7,0,1,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,231
177476,Nathan Aké,19,14/15,1500000,Chelsea FC,"['Netherlands', ""Cote d'Ivoire""]",Defender - Centre-Back,35,1,10,1,0,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,1,2,0,0,0,0,910
177476,Nathan Aké,20,15/16,4500000,Watford FC,"['Netherlands', ""Cote d'Ivoire""]",Defender - Centre-Back,0,0,0,24,1,0,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,360
177476,Nathan Aké,21,16/17,5000000,AFC Bournemouth,"['Netherlands', ""Cote d'Ivoire""]",Defender - Centre-Back,0,0,0,12,3,1,0,3,0,1,0,0,0,277,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,480
177476,Nathan Aké,22,16/17,8000000,Chelsea FC,"['Netherlands', ""Cote d'Ivoire""]",Defender - Centre-Back,0,0,0,12,3,1,0,3,0,1,0,0,0,277,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,480
177476,Nathan Aké,22,17/18,13500000,AFC Bournemouth,"['Netherlands', ""Cote d'Ivoire""]",Defender - Centre-Back,12,1,2,38,2,3,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,96
177476,Nathan Aké,23,17/18,15000000,AFC Bournemouth,"['Netherlands', ""Cote d'Ivoire""]",Defender - Centre-Back,12,1,2,38,2,3,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,96
177476,Nathan Aké,23,18/19,25000000,AFC Bournemouth,"['Netherlands', ""Cote d'Ivoire""]",Defender - Centre-Back,7,2,0,38,4,0,0,0,1,3,0,0,0,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90
177476,Nathan Aké,24,18/19,28000000,AFC Bournemouth,"['Netherlands', ""Cote d'Ivoire""]",Defender - Centre-Back,7,2,0,38,4,0,0,0,1,3,0,0,0,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90
177476,Nathan Aké,24,19/20,35000000,AFC Bournemouth,"['Netherlands', ""Cote d'Ivoire""]",Defender - Centre-Back,52,2,7,29,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90
